0.012054 0.0733443 0.0733443 2 1 
0.0120881 0.0733495 0.0733495 2 1 
0.0121223 0.0733547 0.0733547 2 1 
0.0121565 0.0733598 0.0733598 2 1 
0.0121907 0.073365 0.073365 2 1 
0.012225 0.0733701 0.0733701 2 1 
0.0122593 0.0733753 0.0733753 2 1 
0.0122937 0.0733804 0.0733804 2 1 
0.0123281 0.0733854 0.0733854 2 1 
0.0123626 0.0733905 0.0733905 2 1 
0.0123971 0.0733956 0.0733956 2 1 
0.0124316 0.0734006 0.0734006 2 1 
0.0124662 0.0734056 0.0734056 2 1 
0.0125008 0.0734106 0.0734106 2 1 
0.0125355 0.0734156 0.0734156 2 1 
0.0125702 0.0734205 0.0734205 2 1 
0.0126049 0.0734255 0.0734255 2 1 
0.0126397 0.0734304 0.0734304 2 1 
0.0126745 0.0734353 0.0734353 2 1 
0.0127094 0.0734402 0.0734402 2 1 
0.0127443 0.073445 0.073445 2 1 
0.0127793 0.0734499 0.0734499 2 1 
0.0128143 0.0734547 0.0734547 2 1 
0.0128493 0.0734595 0.0734595 2 1 
0.0128844 0.0734643 0.0734643 2 1 
0.0129195 0.0734691 0.0734691 2 1 
0.0129547 0.0734739 0.0734739 2 1 
0.0129899 0.0734787 0.0734787 2 1 
0.0130252 0.0734834 0.0734834 2 1 
0.0130605 0.0734881 0.0734881 2 1 
0.0130958 0.0734928 0.0734928 2 1 
0.0131312 0.0734975 0.0734975 2 1 
0.0131666 0.0735022 0.0735022 2 1 
0.0132021 0.0735068 0.0735068 2 1 
0.0132376 0.0735115 0.0735115 2 1 
0.0132731 0.0735161 0.0735161 2 1 
0.0133087 0.0735207 0.0735207 2 1 
0.0133444 0.0735253 0.0735253 2 1 
0.01338 0.0735299 0.0735299 2 1 
0.0134157 0.0735345 0.0735345 2 1 
0.0134515 0.073539 0.073539 2 1 
0.0134873 0.0735435 0.0735435 2 1 
0.0135232 0.0735481 0.0735481 2 1 
0.0135591 0.0735526 0.0735526 2 1 
0.013595 0.073557 0.073557 2 1 
0.013631 0.0735615 0.0735615 2 1 
0.013667 0.073566 0.073566 2 1 
0.013703 0.0735704 0.0735704 2 1 
0.0137391 0.0735749 0.0735749 2 1 
0.0137753 0.0735793 0.0735793 2 1 
0.0138115 0.0735837 0.0735837 2 1 
0.0138477 0.0735881 0.0735881 2 1 
0.013884 0.0735924 0.0735924 2 1 
0.0139203 0.0735968 0.0735968 2 1 
0.0139567 0.0736011 0.0736011 2 1 
0.0139931 0.0736055 0.0736055 2 1 
0.0140295 0.0736098 0.0736098 2 1 
0.014066 0.0736141 0.0736141 2 1 
0.0141025 0.0736184 0.0736184 2 1 
0.0141391 0.0736227 0.0736227 2 1 
0.0141757 0.0736269 0.0736269 2 1 
0.0142124 0.0736312 0.0736312 2 1 
0.0142491 0.0736354 0.0736354 2 1 
0.0142858 0.0736397 0.0736397 2 1 
0.0143226 0.0736439 0.0736439 2 1 
0.0143594 0.0736481 0.0736481 2 1 
0.0143963 0.0736522 0.0736522 2 1 
0.0144332 0.0736564 0.0736564 2 1 
0.0144702 0.0736606 0.0736606 2 1 
0.0145072 0.0736647 0.0736647 2 1 
0.0145443 0.0736689 0.0736689 2 1 
0.0145813 0.073673 0.073673 2 1 
0.0146185 0.0736771 0.0736771 2 1 
0.0146557 0.0736812 0.0736812 2 1 
0.0146929 0.0736853 0.0736853 2 1 
0.0147301 0.0736893 0.0736893 2 1 
0.0147674 0.0736934 0.0736934 2 1 
0.0148048 0.0736975 0.0736975 2 1 
0.0148422 0.0737015 0.0737015 2 1 
0.0148796 0.0737055 0.0737055 2 1 
0.0149171 0.0737095 0.0737095 2 1 
0.0149546 0.0737135 0.0737135 2 1 
0.0149922 0.0737175 0.0737175 2 1 
0.0150298 0.0737215 0.0737215 2 1 
0.0150675 0.0737255 0.0737255 2 1 
0.0151052 0.0737294 0.0737294 2 1 
0.0151429 0.0737334 0.0737334 2 1 
0.0151807 0.0737373 0.0737373 2 1 
0.0152185 0.0737412 0.0737412 2 1 
0.0152564 0.0737451 0.0737451 2 1 
0.0152943 0.073749 0.073749 2 1 
0.0153322 0.0737529 0.0737529 2 1 
0.0153702 0.0737568 0.0737568 2 1 
0.0154083 0.0737606 0.0737606 2 1 
0.0154464 0.0737645 0.0737645 2 1 
0.0154845 0.0737683 0.0737683 2 1 
0.0155227 0.0737722 0.0737722 2 1 
0.0155609 0.073776 0.073776 2 1 
0.0155992 0.0737798 0.0737798 2 1 
0.0156375 0.0737836 0.0737836 2 1 
0.0156758 0.0737874 0.0737874 2 1 
0.0157142 0.0737911 0.0737911 2 1 
0.0157527 0.0737949 0.0737949 2 1 
0.0157911 0.0737987 0.0737987 2 1 
0.0158297 0.0738024 0.0738024 2 1 
0.0158682 0.0738061 0.0738061 2 1 
0.0159069 0.0738099 0.0738099 2 1 
0.0159455 0.0738136 0.0738136 2 1 
0.0159842 0.0738173 0.0738173 2 1 
0.016023 0.073821 0.073821 2 1 
0.0160617 0.0738247 0.0738247 2 1 
0.0161006 0.0738283 0.0738283 2 1 
0.0161395 0.073832 0.073832 2 1 
0.0161784 0.0738356 0.0738356 2 1 
0.0162173 0.0738393 0.0738393 2 1 
0.0162563 0.0738429 0.0738429 2 1 
0.0162954 0.0738466 0.0738466 2 1 
0.0163345 0.0738502 0.0738502 2 1 
0.0163736 0.0738538 0.0738538 2 1 
0.0164128 0.0738574 0.0738574 2 1 
0.0164521 0.0738609 0.0738609 2 1 
0.0164913 0.0738645 0.0738645 2 1 
0.0165306 0.0738681 0.0738681 2 1 
0.01657 0.0738717 0.0738717 2 1 
0.0166094 0.0738752 0.0738752 2 1 
0.0166489 0.0738787 0.0738787 2 1 
0.0166884 0.0738823 0.0738823 2 1 
0.0167279 0.0738858 0.0738858 2 1 
0.0167675 0.0738893 0.0738893 2 1 
0.0168071 0.0738928 0.0738928 2 1 
0.0168468 0.0738963 0.0738963 2 1 
0.0168865 0.0738998 0.0738998 2 1 
0.0169262 0.0739033 0.0739033 2 1 
0.016966 0.0739067 0.0739067 2 1 
0.0170059 0.0739102 0.0739102 2 1 
0.0170458 0.0739136 0.0739136 2 1 
0.0170857 0.0739171 0.0739171 2 1 
0.0171257 0.0739205 0.0739205 2 1 
0.0171657 0.0739239 0.0739239 2 1 
0.0172058 0.0739273 0.0739273 2 1 
0.0172459 0.0739307 0.0739307 2 1 
0.0172861 0.0739341 0.0739341 2 1 
0.0173263 0.0739375 0.0739375 2 1 
0.0173665 0.0739409 0.0739409 2 1 
0.0174068 0.0739443 0.0739443 2 1 
0.0174471 0.0739476 0.0739476 2 1 
0.0174875 0.073951 0.073951 2 1 
0.017528 0.0739543 0.0739543 2 1 
0.0175684 0.0739577 0.0739577 2 1 
0.0176089 0.073961 0.073961 2 1 
0.0176495 0.0739643 0.0739643 2 1 
0.0176901 0.0739676 0.0739676 2 1 
0.0177308 0.073971 0.073971 2 1 
0.0177714 0.0739742 0.0739742 2 1 
0.0178122 0.0739775 0.0739775 2 1 
0.017853 0.0739808 0.0739808 2 1 
0.0178938 0.0739841 0.0739841 2 1 
0.0179347 0.0739874 0.0739874 2 1 
0.0179756 0.0739906 0.0739906 2 1 
0.0180165 0.0739939 0.0739939 2 1 
0.0180575 0.0739971 0.0739971 2 1 
0.0180986 0.0740004 0.0740004 2 1 
0.0181397 0.0740036 0.0740036 2 1 
0.0181808 0.0740068 0.0740068 2 1 
0.018222 0.07401 0.07401 2 1 
0.0182632 0.0740132 0.0740132 2 1 
0.0183045 0.0740164 0.0740164 2 1 
0.0183458 0.0740196 0.0740196 2 1 
0.0183872 0.0740228 0.0740228 2 1 
0.0184286 0.074026 0.074026 2 1 
0.0184701 0.0740291 0.0740291 2 1 
0.0185116 0.0740323 0.0740323 2 1 
0.0185531 0.0740355 0.0740355 2 1 
0.0185947 0.0740386 0.0740386 2 1 
0.0186363 0.0740417 0.0740417 2 1 
0.018678 0.0740449 0.0740449 2 1 
0.0187197 0.074048 0.074048 2 1 
0.0187615 0.0740511 0.0740511 2 1 
0.0188033 0.0740542 0.0740542 2 1 
0.0188452 0.0740573 0.0740573 2 1 
0.0188871 0.0740604 0.0740604 2 1 
0.018929 0.0740635 0.0740635 2 1 
0.018971 0.0740666 0.0740666 2 1 
0.0190131 0.0740697 0.0740697 2 1 
0.0190552 0.0740728 0.0740728 2 1 
0.0190973 0.0740758 0.0740758 2 1 
0.0191395 0.0740789 0.0740789 2 1 
0.0191817 0.0740819 0.0740819 2 1 
0.0192239 0.074085 0.074085 2 1 
0.0192663 0.074088 0.074088 2 1 
0.0193086 0.0740911 0.0740911 2 1 
0.019351 0.0740941 0.0740941 2 1 
0.0193935 0.0740971 0.0740971 2 1 
0.0194359 0.0741001 0.0741001 2 1 
0.0194785 0.0741031 0.0741031 2 1 
0.0195211 0.0741061 0.0741061 2 1 
0.0195637 0.0741091 0.0741091 2 1 
0.0196064 0.0741121 0.0741121 2 1 
0.0196491 0.0741151 0.0741151 2 1 
0.0196918 0.074118 0.074118 2 1 
0.0197346 0.074121 0.074121 2 1 
0.0197775 0.074124 0.074124 2 1 
0.0198204 0.0741269 0.0741269 2 1 
0.0198633 0.0741299 0.0741299 2 1 
0.0199063 0.0741328 0.0741328 2 1 
0.0199494 0.0741358 0.0741358 2 1 
0.0199924 0.0741387 0.0741387 2 1 
0.0200356 0.0741416 0.0741416 2 1 
0.0200787 0.0741445 0.0741445 2 1 
0.0201219 0.0741475 0.0741475 2 1 
0.0201652 0.0741504 0.0741504 2 1 
0.0202085 0.0741533 0.0741533 2 1 
0.0202519 0.0741562 0.0741562 2 1 
0.0202953 0.0741591 0.0741591 2 1 
0.0203387 0.0741619 0.0741619 2 1 
0.0203822 0.0741648 0.0741648 2 1 
0.0204257 0.0741677 0.0741677 2 1 
0.0204693 0.0741706 0.0741706 2 1 
0.0205129 0.0741734 0.0741734 2 1 
0.0205566 0.0741763 0.0741763 2 1 
0.0206003 0.0741791 0.0741791 2 1 
0.0206441 0.074182 0.074182 2 1 
0.0206879 0.0741848 0.0741848 2 1 
0.0207317 0.0741876 0.0741876 2 1 
0.0207756 0.0741905 0.0741905 2 1 
0.0208196 0.0741933 0.0741933 2 1 
0.0208636 0.0741961 0.0741961 2 1 
0.0209076 0.0741989 0.0741989 2 1 
0.0209517 0.0742017 0.0742017 2 1 
0.0209958 0.0742045 0.0742045 2 1 
0.02104 0.0742073 0.0742073 2 1 
0.0210842 0.0742101 0.0742101 2 1 
0.0211285 0.0742129 0.0742129 2 1 
0.0211728 0.0742157 0.0742157 2 1 
0.0212171 0.0742185 0.0742185 2 1 
0.0212615 0.0742213 0.0742213 2 1 
0.021306 0.074224 0.074224 2 1 
0.0213505 0.0742268 0.0742268 2 1 
0.021395 0.0742295 0.0742295 2 1 
0.0214396 0.0742323 0.0742323 2 1 
0.0214842 0.074235 0.074235 2 1 
0.0215289 0.0742378 0.0742378 2 1 
0.0215736 0.0742405 0.0742405 2 1 
0.0216184 0.0742432 0.0742432 2 1 
0.0216632 0.074246 0.074246 2 1 
0.021708 0.0742487 0.0742487 2 1 
0.0217529 0.0742514 0.0742514 2 1 
0.0217979 0.0742541 0.0742541 2 1 
0.0218429 0.0742568 0.0742568 2 1 
0.0218879 0.0742595 0.0742595 2 1 
0.021933 0.0742622 0.0742622 2 1 
0.0219781 0.0742649 0.0742649 2 1 
0.0220233 0.0742676 0.0742676 2 1 
0.0220685 0.0742703 0.0742703 2 1 
0.0221138 0.074273 0.074273 2 1 
0.0221591 0.0742757 0.0742757 2 1 
0.0222045 0.0742783 0.0742783 2 1 
0.0222499 0.074281 0.074281 2 1 
0.0222953 0.0742837 0.0742837 2 1 
0.0223408 0.0742863 0.0742863 2 1 
0.0223864 0.074289 0.074289 2 1 
0.0224319 0.0742916 0.0742916 2 1 
0.0224776 0.0742943 0.0742943 2 1 
0.0225233 0.0742969 0.0742969 2 1 
0.022569 0.0742995 0.0742995 2 1 
0.0226148 0.0743022 0.0743022 2 1 
0.0226606 0.0743048 0.0743048 2 1 
0.0227064 0.0743074 0.0743074 2 1 
0.0227523 0.07431 0.07431 2 1 
0.0227983 0.0743126 0.0743126 2 1 
0.0228443 0.0743153 0.0743153 2 1 
0.0228903 0.0743179 0.0743179 2 1 
0.0229364 0.0743205 0.0743205 2 1 
0.0229826 0.0743231 0.0743231 2 1 
0.0230288 0.0743257 0.0743257 2 1 
0.023075 0.0743282 0.0743282 2 1 
0.0231213 0.0743308 0.0743308 2 1 
0.0231676 0.0743334 0.0743334 2 1 
0.023214 0.074336 0.074336 2 1 
0.0232604 0.0743386 0.0743386 2 1 
0.0233068 0.0743411 0.0743411 2 1 
0.0233533 0.0743437 0.0743437 2 1 
0.0233999 0.0743463 0.0743463 2 1 
0.0234465 0.0743488 0.0743488 2 1 
0.0234931 0.0743514 0.0743514 2 1 
0.0235398 0.0743539 0.0743539 2 1 
0.0235865 0.0743565 0.0743565 2 1 
0.0236333 0.074359 0.074359 2 1 
0.0236802 0.0743616 0.0743616 2 1 
0.023727 0.0743641 0.0743641 2 1 
0.0237739 0.0743666 0.0743666 2 1 
0.0238209 0.0743692 0.0743692 2 1 
0.0238679 0.0743717 0.0743717 2 1 
0.023915 0.0743742 0.0743742 2 1 
0.0239621 0.0743767 0.0743767 2 1 
0.0240092 0.0743792 0.0743792 2 1 
0.0240564 0.0743818 0.0743818 2 1 
0.0241037 0.0743843 0.0743843 2 1 
0.0241509 0.0743868 0.0743868 2 1 
0.0241983 0.0743893 0.0743893 2 1 
0.0242456 0.0743918 0.0743918 2 1 
0.0242931 0.0743943 0.0743943 2 1 
0.0243405 0.0743968 0.0743968 2 1 
0.024388 0.0743992 0.0743992 2 1 
0.0244356 0.0744017 0.0744017 2 1 
0.0244832 0.0744042 0.0744042 2 1 
0.0245309 0.0744067 0.0744067 2 1 
0.0245786 0.0744092 0.0744092 2 1 
0.0246263 0.0744116 0.0744116 2 1 
0.0246741 0.0744141 0.0744141 2 1 
0.0247219 0.0744166 0.0744166 2 1 
0.0247698 0.074419 0.074419 2 1 
0.0248177 0.0744215 0.0744215 2 1 
0.0248657 0.074424 0.074424 2 1 
0.0249137 0.0744264 0.0744264 2 1 
0.0249618 0.0744289 0.0744289 2 1 
0.0250099 0.0744313 0.0744313 2 1 
0.025058 0.0744337 0.0744337 2 1 
0.0251062 0.0744362 0.0744362 2 1 
0.0251545 0.0744386 0.0744386 2 1 
0.0252028 0.0744411 0.0744411 2 1 
0.0252511 0.0744435 0.0744435 2 1 
0.0252995 0.0744459 0.0744459 2 1 
0.0253479 0.0744483 0.0744483 2 1 
0.0253964 0.0744508 0.0744508 2 1 
0.0254449 0.0744532 0.0744532 2 1 
0.0254935 0.0744556 0.0744556 2 1 
0.0255421 0.074458 0.074458 2 1 
0.0255907 0.0744604 0.0744604 2 1 
0.0256394 0.0744629 0.0744629 2 1 
0.0256882 0.0744653 0.0744653 2 1 
0.025737 0.0744677 0.0744677 2 1 
0.0257858 0.0744701 0.0744701 2 1 
0.0258347 0.0744725 0.0744725 2 1 
0.0258836 0.0744749 0.0744749 2 1 
0.0259326 0.0744773 0.0744773 2 1 
0.0259816 0.0744797 0.0744797 2 1 
0.0260307 0.074482 0.074482 2 1 
0.0260798 0.0744844 0.0744844 2 1 
0.0261289 0.0744868 0.0744868 2 1 
0.0261781 0.0744892 0.0744892 2 1 
0.0262274 0.0744916 0.0744916 2 1 
0.0262767 0.074494 0.074494 2 1 
0.026326 0.0744963 0.0744963 2 1 
0.0263754 0.0744987 0.0744987 2 1 
0.0264248 0.0745011 0.0745011 2 1 
0.0264743 0.0745034 0.0745034 2 1 
0.0265238 0.0745058 0.0745058 2 1 
0.0265734 0.0745082 0.0745082 2 1 
0.026623 0.0745105 0.0745105 2 1 
0.0266726 0.0745129 0.0745129 2 1 
0.0267223 0.0745153 0.0745153 2 1 
0.0267721 0.0745176 0.0745176 2 1 
0.0268219 0.07452 0.07452 2 1 
0.0268717 0.0745223 0.0745223 2 1 
0.0269216 0.0745247 0.0745247 2 1 
0.0269715 0.074527 0.074527 2 1 
0.0270215 0.0745294 0.0745294 2 1 
0.0270715 0.0745317 0.0745317 2 1 
0.0271215 0.0745341 0.0745341 2 1 
0.0271716 0.0745364 0.0745364 2 1 
0.0272218 0.0745387 0.0745387 2 1 
0.027272 0.0745411 0.0745411 2 1 
0.0273222 0.0745434 0.0745434 2 1 
0.0273725 0.0745457 0.0745457 2 1 
0.0274228 0.0745481 0.0745481 2 1 
0.0274732 0.0745504 0.0745504 2 1 
0.0275236 0.0745527 0.0745527 2 1 
0.0275741 0.0745551 0.0745551 2 1 
0.0276246 0.0745574 0.0745574 2 1 
0.0276751 0.0745597 0.0745597 2 1 
0.0277257 0.074562 0.074562 2 1 
0.0277764 0.0745643 0.0745643 2 1 
0.027827 0.0745667 0.0745667 2 1 
0.0278778 0.074569 0.074569 2 1 
0.0279285 0.0745713 0.0745713 2 1 
0.0279794 0.0745736 0.0745736 2 1 
0.0280302 0.0745759 0.0745759 2 1 
0.0280811 0.0745782 0.0745782 2 1 
0.0281321 0.0745805 0.0745805 2 1 
0.0281831 0.0745829 0.0745829 2 1 
0.0282341 0.0745852 0.0745852 2 1 
0.0282852 0.0745875 0.0745875 2 1 
0.0283363 0.0745898 0.0745898 2 1 
0.0283875 0.0745921 0.0745921 2 1 
0.0284387 0.0745944 0.0745944 2 1 
0.0284899 0.0745967 0.0745967 2 1 
0.0285412 0.074599 0.074599 2 1 
0.0285926 0.0746013 0.0746013 2 1 
0.028644 0.0746036 0.0746036 2 1 
0.0286954 0.0746059 0.0746059 2 1 
0.0287469 0.0746082 0.0746082 2 1 
0.0287984 0.0746105 0.0746105 2 1 
0.0288499 0.0746128 0.0746128 2 1 
0.0289015 0.0746151 0.0746151 2 1 
0.0289532 0.0746174 0.0746174 2 1 
0.0290049 0.0746196 0.0746196 2 1 
0.0290566 0.0746219 0.0746219 2 1 
0.0291084 0.0746242 0.0746242 2 1 
0.0291602 0.0746265 0.0746265 2 1 
0.0292121 0.0746288 0.0746288 2 1 
0.029264 0.0746311 0.0746311 2 1 
0.0293159 0.0746334 0.0746334 2 1 
0.0293679 0.0746357 0.0746357 2 1 
0.0294199 0.074638 0.074638 2 1 
0.029472 0.0746402 0.0746402 2 1 
0.0295241 0.0746425 0.0746425 2 1 
0.0295763 0.0746448 0.0746448 2 1 
0.0296285 0.0746471 0.0746471 2 1 
0.0296807 0.0746494 0.0746494 2 1 
0.029733 0.0746517 0.0746517 2 1 
0.0297853 0.0746539 0.0746539 2 1 
0.0298377 0.0746562 0.0746562 2 1 
0.0298901 0.0746585 0.0746585 2 1 
0.0299426 0.0746608 0.0746608 2 1 
0.0299951 0.0746631 0.0746631 2 1 
0.0300476 0.0746654 0.0746654 2 1 
0.0301002 0.0746676 0.0746676 2 1 
0.0301528 0.0746699 0.0746699 2 1 
0.0302055 0.0746722 0.0746722 2 1 
0.0302582 0.0746745 0.0746745 2 1 
0.0303109 0.0746768 0.0746768 2 1 
0.0303637 0.0746791 0.0746791 2 1 
0.0304165 0.0746813 0.0746813 2 1 
0.0304694 0.0746836 0.0746836 2 1 
0.0305223 0.0746859 0.0746859 2 1 
0.0305752 0.0746882 0.0746882 2 1 
0.0306282 0.0746905 0.0746905 2 1 
0.0306813 0.0746928 0.0746928 2 1 
0.0307343 0.074695 0.074695 2 1 
0.0307874 0.0746973 0.0746973 2 1 
0.0308406 0.0746996 0.0746996 2 1 
0.0308938 0.0747019 0.0747019 2 1 
0.030947 0.0747042 0.0747042 2 1 
0.0310003 0.0747065 0.0747065 2 1 
0.0310536 0.0747088 0.0747088 2 1 
0.0311069 0.0747111 0.0747111 2 1 
0.0311603 0.0747133 0.0747133 2 1 
0.0312137 0.0747156 0.0747156 2 1 
0.0312672 0.0747179 0.0747179 2 1 
0.0313207 0.0747202 0.0747202 2 1 
0.0313742 0.0747225 0.0747225 2 1 
0.0314278 0.0747248 0.0747248 2 1 
0.0314814 0.0747271 0.0747271 2 1 
0.0315351 0.0747294 0.0747294 2 1 
0.0315888 0.0747317 0.0747317 2 1 
0.0316425 0.074734 0.074734 2 1 
0.0316963 0.0747363 0.0747363 2 1 
0.0317501 0.0747386 0.0747386 2 1 
0.0318039 0.0747409 0.0747409 2 1 
0.0318578 0.0747432 0.0747432 2 1 
0.0319117 0.0747455 0.0747455 2 1 
0.0319657 0.0747478 0.0747478 2 1 
0.0320197 0.0747501 0.0747501 2 1 
0.0320737 0.0747524 0.0747524 2 1 
0.0321278 0.0747547 0.0747547 2 1 
0.0321819 0.0747571 0.0747571 2 1 
0.032236 0.0747594 0.0747594 2 1 
0.0322902 0.0747617 0.0747617 2 1 
0.0323444 0.074764 0.074764 2 1 
0.0323986 0.0747663 0.0747663 2 1 
0.0324529 0.0747687 0.0747687 2 1 
0.0325072 0.074771 0.074771 2 1 
0.0325615 0.0747733 0.0747733 2 1 
0.0326159 0.0747756 0.0747756 2 1 
0.0326703 0.074778 0.074778 2 1 
0.0327248 0.0747803 0.0747803 2 1 
0.0327793 0.0747826 0.0747826 2 1 
0.0328338 0.074785 0.074785 2 1 
0.0328883 0.0747873 0.0747873 2 1 
0.0329429 0.0747897 0.0747897 2 1 
0.0329975 0.074792 0.074792 2 1 
0.0330521 0.0747944 0.0747944 2 1 
0.0331068 0.0747967 0.0747967 2 1 
0.0331615 0.0747991 0.0747991 2 1 
0.0332163 0.0748014 0.0748014 2 1 
0.033271 0.0748038 0.0748038 2 1 
0.0333258 0.0748062 0.0748062 2 1 
0.0333807 0.0748085 0.0748085 2 1 
0.0334355 0.0748109 0.0748109 2 1 
0.0334904 0.0748133 0.0748133 2 1 
0.0335453 0.0748157 0.0748157 2 1 
0.0336003 0.074818 0.074818 2 1 
0.0336552 0.0748204 0.0748204 2 1 
0.0337102 0.0748228 0.0748228 2 1 
0.0337653 0.0748252 0.0748252 2 1 
0.0338203 0.0748276 0.0748276 2 1 
0.0338754 0.07483 0.07483 2 1 
0.0339305 0.0748324 0.0748324 2 1 
0.0339856 0.0748348 0.0748348 2 1 
0.0340408 0.0748372 0.0748372 2 1 
0.034096 0.0748396 0.0748396 2 1 
0.0341512 0.0748421 0.0748421 2 1 
0.0342064 0.0748445 0.0748445 2 1 
0.0342617 0.0748469 0.0748469 2 1 
0.034317 0.0748494 0.0748494 2 1 
0.0343723 0.0748518 0.0748518 2 1 
0.0344276 0.0748542 0.0748542 2 1 
0.034483 0.0748567 0.0748567 2 1 
0.0345384 0.0748591 0.0748591 2 1 
0.0345937 0.0748616 0.0748616 2 1 
0.0346492 0.0748641 0.0748641 2 1 
0.0347046 0.0748665 0.0748665 2 1 
0.0347601 0.074869 0.074869 2 1 
0.0348155 0.0748715 0.0748715 2 1 
0.034871 0.074874 0.074874 2 1 
0.0349265 0.0748765 0.0748765 2 1 
0.0349821 0.074879 0.074879 2 1 
0.0350376 0.0748815 0.0748815 2 1 
0.0350932 0.074884 0.074884 2 1 
0.0351487 0.0748865 0.0748865 2 1 
0.0352043 0.074889 0.074889 2 1 
0.0352599 0.0748916 0.0748916 2 1 
0.0353155 0.0748941 0.0748941 2 1 
0.0353712 0.0748966 0.0748966 2 1 
0.0354268 0.0748992 0.0748992 2 1 
0.0354825 0.0749018 0.0749018 2 1 
0.0355381 0.0749043 0.0749043 2 1 
0.0355938 0.0749069 0.0749069 2 1 
0.0356495 0.0749095 0.0749095 2 1 
0.0357052 0.0749121 0.0749121 2 1 
0.0357609 0.0749146 0.0749146 2 1 
0.0358166 0.0749173 0.0749173 2 1 
0.0358723 0.0749199 0.0749199 2 1 
0.035928 0.0749225 0.0749225 2 1 
0.0359837 0.0749251 0.0749251 2 1 
0.0360394 0.0749277 0.0749277 2 1 
0.0360952 0.0749304 0.0749304 2 1 
0.0361509 0.074933 0.074933 2 1 
0.0362066 0.0749357 0.0749357 2 1 
0.0362623 0.0749384 0.0749384 2 1 
0.036318 0.0749411 0.0749411 2 1 
0.0363737 0.0749437 0.0749437 2 1 
0.0364295 0.0749464 0.0749464 2 1 
0.0364852 0.0749492 0.0749492 2 1 
0.0365409 0.0749519 0.0749519 2 1 
0.0365965 0.0749546 0.0749546 2 1 
0.0366522 0.0749573 0.0749573 2 1 
0.0367079 0.0749601 0.0749601 2 1 
0.0367635 0.0749629 0.0749629 2 1 
0.0368192 0.0749656 0.0749656 2 1 
0.0368748 0.0749684 0.0749684 2 1 
0.0369304 0.0749712 0.0749712 2 1 
0.036986 0.074974 0.074974 2 1 
0.0370416 0.0749768 0.0749768 2 1 
0.0370972 0.0749796 0.0749796 2 1 
0.0371527 0.0749825 0.0749825 2 1 
0.0372082 0.0749853 0.0749853 2 1 
0.0372637 0.0749882 0.0749882 2 1 
0.0373192 0.0749911 0.0749911 2 1 
0.0373746 0.074994 0.074994 2 1 
